Coins &amp; Paper Money	Coins: World	South America	Chile		232
Coins &amp; Paper Money	Coins: World	South America	Colombia		222
Coins &amp; Paper Money	Coins: World	South America	Ecuador		94
Coins &amp; Paper Money	Coins: World	South America	Paraguay		31
Coins &amp; Paper Money	Coins: World	South America	Peru		482
Coins &amp; Paper Money	Coins: World	South America	Uruguay		116
Coins &amp; Paper Money	Coins: World	South America	Venezuela		179
Coins &amp; Paper Money	Coins: World	South America	Other		446
Coins &amp; Paper Money	Coins: World	Commemorative			1312
Coins &amp; Paper Money	Coins: World	Errors			183
Coins &amp; Paper Money	Coins: World	Gold			1850
Coins &amp; Paper Money	Coins: World	Mint, Proof Sets			426
Coins &amp; Paper Money	Coins: World	Collections, Lots			2468
Coins &amp; Paper Money	Coins: World	Other			919
Coins &amp; Paper Money	Exonumia	Replicas &amp; Reproductions			66
Coins &amp; Paper Money	Exonumia	Elongated Coins			1360
Coins &amp; Paper Money	Exonumia	Encased Coins			233
Coins &amp; Paper Money	Exonumia	Fantasy Issue Coins			97
Coins &amp; Paper Money	Exonumia	Medals			6559
Coins &amp; Paper Money	Exonumia	So-Called Dollars			347
Coins &amp; Paper Money	Exonumia	Tokens: Canada			143
Coins &amp; Paper Money	Exonumia	Tokens: Civil War			439
Coins &amp; Paper Money	Exonumia	Tokens: Hard Times			185
Coins &amp; Paper Money	Exonumia	Tokens: Love			196
Coins &amp; Paper Money	Exonumia	Tokens: Parking			20
Coins &amp; Paper Money	Exonumia	Tokens: Recovery Programs			197
Coins &amp; Paper Money	Exonumia	Tokens: Tax			86
Coins &amp; Paper Money	Exonumia	Tokens: Transit			619
Coins &amp; Paper Money	Exonumia	Tokens: US Trade			2761
Coins &amp; Paper Money	Exonumia	Tokens: Other			1744
Coins &amp; Paper Money	Exonumia	Wooden Nickels			121
Coins &amp; Paper Money	Exonumia	World			532
Coins &amp; Paper Money	Exonumia	Other			324
Coins &amp; Paper Money	Paper Money: US	Replicas &amp; Reproductions			427
Coins &amp; Paper Money	Paper Money: US	Bank Checks			217
Coins &amp; Paper Money	Paper Money: US	Colonial Currency			475
Coins &amp; Paper Money	Paper Money: US	Confederate Currency			670
Coins &amp; Paper Money	Paper Money: US	Errors			370
Coins &amp; Paper Money	Paper Money: US	Fractional Currency			371
Coins &amp; Paper Money	Paper Money: US	Large Size Notes	Federal Reserve Notes		484
Coins &amp; Paper Money	Paper Money: US	Large Size Notes	Gold Certificates		164
Coins &amp; Paper Money	Paper Money: US	Large Size Notes	Silver Certificates		1025
Coins &amp; Paper Money	Paper Money: US	Large Size Notes	Mixed Lots		56
Coins &amp; Paper Money	Paper Money: US	Large Size Notes	Other		854
Coins &amp; Paper Money	Paper Money: US	Military Payment			443
Coins &amp; Paper Money	Paper Money: US	Novelty			749
Coins &amp; Paper Money	Paper Money: US	Small Size Notes	Federal Reserve Notes		5316
Coins &amp; Paper Money	Paper Money: US	Small Size Notes	Gold Certificates		117
Coins &amp; Paper Money	Paper Money: US	Small Size Notes	Hawaii, North Africa		346
Coins &amp; Paper Money	Paper Money: US	Small Size Notes	Silver Certificates		3053
Coins &amp; Paper Money	Paper Money: US	Small Size Notes	United States Notes		1454
Coins &amp; Paper Money	Paper Money: US	Small Size Notes	Mixed Lots		83
Coins &amp; Paper Money	Paper Money: US	Small Size Notes	Other		171
Coins &amp; Paper Money	Paper Money: US	National Banknotes			716
Coins &amp; Paper Money	Paper Money: US	Obsolete Currency			1350
Coins &amp; Paper Money	Paper Money: US	Collections, Lots			317
Coins &amp; Paper Money	Paper Money: US	Other			639
Coins &amp; Paper Money	Paper Money: World	Replicas &amp; Reproductions			433
Coins &amp; Paper Money	Paper Money: World	Africa	Angola		56
Coins &amp; Paper Money	Paper Money: World	Africa	Botswana		23
Coins &amp; Paper Money	Paper Money: World	Africa	Congo		283
Coins &amp; Paper Money	Paper Money: World	Africa	Egypt		322
Coins &amp; Paper Money	Paper Money: World	Africa	Ethiopia		22
Coins &amp; Paper Money	Paper Money: World	Africa	Ghana		43
Coins &amp; Paper Money	Paper Money: World	Africa	Guinea		55
Coins &amp; Paper Money	Paper Money: World	Africa	Kenya		53
Coins &amp; Paper Money	Paper Money: World	Africa	Liberia		9
Coins &amp; Paper Money	Paper Money: World	Africa	Malawi		64
Coins &amp; Paper Money	Paper Money: World	Africa	Mauritius		23
Coins &amp; Paper Money	Paper Money: World	Africa	Morocco		60
Coins &amp; Paper Money	Paper Money: World	Africa	Seychelles		48
Coins &amp; Paper Money	Paper Money: World	Africa	Somalia		67
Coins &amp; Paper Money	Paper Money: World	Africa	South Africa		104
Coins &amp; Paper Money	Paper Money: World	Africa	Sudan		46
Coins &amp; Paper Money	Paper Money: World	Africa	Tanzania		46
Coins &amp; Paper Money	Paper Money: World	Africa	Tunisia		38
Coins &amp; Paper Money	Paper Money: World	Africa	Uganda		35
Coins &amp; Paper Money	Paper Money: World	Africa	Zambia		183
Coins &amp; Paper Money	Paper Money: World	Africa	Zimbabwe		524
Coins &amp; Paper Money	Paper Money: World	Africa	Other		2752
Coins &amp; Paper Money	Paper Money: World	Asia	Bhutan		100
Coins &amp; Paper Money	Paper Money: World	Asia	Cambodia		170
Coins &amp; Paper Money	Paper Money: World	Asia	China		1666
Coins &amp; Paper Money	Paper Money: World	Asia	Hong Kong		194
Coins &amp; Paper Money	Paper Money: World	Asia	India		619
Coins &amp; Paper Money	Paper Money: World	Asia	Indonesia		573
Coins &amp; Paper Money	Paper Money: World	Asia	Japan		380
Coins &amp; Paper Money	Paper Money: World	Asia	Korea		591
Coins &amp; Paper Money	Paper Money: World	Asia	Laos		180
Coins &amp; Paper Money	Paper Money: World	Asia	Macau		60
Coins &amp; Paper Money	Paper Money: World	Asia	Malaysia		141
Coins &amp; Paper Money	Paper Money: World	Asia	Mongolia		128
Coins &amp; Paper Money	Paper Money: World	Asia	Nepal		140
Coins &amp; Paper Money	Paper Money: World	Asia	Philippines		338
Coins &amp; Paper Money	Paper Money: World	Asia	Singapore		110
Coins &amp; Paper Money	Paper Money: World	Asia	Thailand		202
Coins &amp; Paper Money	Paper Money: World	Asia	Vietnam		753
Coins &amp; Paper Money	Paper Money: World	Asia	Other		2720
Coins &amp; Paper Money	Paper Money: World	Australia &amp; Oceania	Australia		262
Coins &amp; Paper Money	Paper Money: World	Australia &amp; Oceania	New Zealand		114
Coins &amp; Paper Money	Paper Money: World	Australia &amp; Oceania	South Pacific		204
Coins &amp; Paper Money	Paper Money: World	Australia &amp; Oceania	Other		246
Coins &amp; Paper Money	Paper Money: World	Middle East	Afghanistan		183
Coins &amp; Paper Money	Paper Money: World	Middle East	Iran		380
Coins &amp; Paper Money	Paper Money: World	Middle East	Iraq		755
Coins &amp; Paper Money	Paper Money: World	Middle East	Israel		296
Coins &amp; Paper Money	Paper Money: World	Middle East	Jordan		89
Coins &amp; Paper Money	Paper Money: World	Middle East	Kuwait		92
Coins &amp; Paper Money	Paper Money: World	Middle East	Lebanon		144
Coins &amp; Paper Money	Paper Money: World	Middle East	Pakistan		88
Coins &amp; Paper Money	Paper Money: World	Middle East	Saudi Arabia		101
Coins &amp; Paper Money	Paper Money: World	Middle East	Syria		87
Coins &amp; Paper Money	Paper Money: World	Middle East	Yemen		93
Coins &amp; Paper Money	Paper Money: World	Middle East	Other		308
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Bahamas		122
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Belize		25
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Bermuda		42
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Canada	Bank of Canada	1526
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Canada	Canadian Tire Money	86
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Canada	Dominion of Canada	231
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Canada	Other	286
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Costa Rica		165
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Cuba		506
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Haiti		29
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Jamaica		64
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Mexico		798
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Nicaragua		110
Coins &amp; Paper Money	Paper Money: World	North &amp; Central America	Other		1095
Coins &amp; Paper Money	Paper Money: World	Europe	Albania		146
Coins &amp; Paper Money	Paper Money: World	Europe	Austria		324
Coins &amp; Paper Money	Paper Money: World	Europe	Belarus		211
Coins &amp; Paper Money	Paper Money: World	Europe	Belgium		112
Coins &amp; Paper Money	Paper Money: World	Europe	Bulgaria		245
Coins &amp; Paper Money	Paper Money: World	Europe	Croatia		145
Coins &amp; Paper Money	Paper Money: World	Europe	Cyprus		79
Coins &amp; Paper Money	Paper Money: World	Europe	Czechoslovakia		255
Coins &amp; Paper Money	Paper Money: World	Europe	Denmark		66
Coins &amp; Paper Money	Paper Money: World	Europe	Estonia/ Latvia/ Lithuania		377
Coins &amp; Paper Money	Paper Money: World	Europe	Finland		29
Coins &amp; Paper Money	Paper Money: World	Europe	France		453
Coins &amp; Paper Money	Paper Money: World	Europe	Germany		1906
Coins &amp; Paper Money	Paper Money: World	Europe	Gibraltar		39
Coins &amp; Paper Money	Paper Money: World	Europe	Greece		312
Coins &amp; Paper Money	Paper Money: World	Europe	Hungary		350
Coins &amp; Paper Money	Paper Money: World	Europe	Iceland		70
Coins &amp; Paper Money	Paper Money: World	Europe	Ireland		159
Coins &amp; Paper Money	Paper Money: World	Europe	Italy/ San Marino/ Vatican		234
Coins &amp; Paper Money	Paper Money: World	Europe	Netherlands		127
Coins &amp; Paper Money	Paper Money: World	Europe	Norway		23
Coins &amp; Paper Money	Paper Money: World	Europe	Poland		353
Coins &amp; Paper Money	Paper Money: World	Europe	Portugal		228
Coins &amp; Paper Money	Paper Money: World	Europe	Romania		217
Coins &amp; Paper Money	Paper Money: World	Europe	Russia		1723
Coins &amp; Paper Money	Paper Money: World	Europe	Spain		274
Coins &amp; Paper Money	Paper Money: World	Europe	Sweden		153
Coins &amp; Paper Money	Paper Money: World	Europe	Switzerland		93
Coins &amp; Paper Money	Paper Money: World	Europe	Turkey		175
Coins &amp; Paper Money	Paper Money: World	Europe	UK (Great Britain)		520
Coins &amp; Paper Money	Paper Money: World	Europe	Ukraine		164
Coins &amp; Paper Money	Paper Money: World	Europe	Yugoslavia		719
Coins &amp; Paper Money	Paper Money: World	Europe	Other		2060
Coins &amp; Paper Money	Paper Money: World	South America			2941
Coins &amp; Paper Money	Paper Money: World	Collections, Lots			1832
Coins &amp; Paper Money	Paper Money: World	Other			1241
Coins &amp; Paper Money	Publications &amp; Supplies	Albums &amp; Folders			2476
Coins &amp; Paper Money	Publications &amp; Supplies	Cleaners			50
Coins &amp; Paper Money	Publications &amp; Supplies	Coin Tubes			684
Coins &amp; Paper Money	Publications &amp; Supplies	Gloves			18
Coins &amp; Paper Money	Publications &amp; Supplies	Holders			4489
Coins &amp; Paper Money	Publications &amp; Supplies	Magnifiers &amp; Loupes			527
Coins &amp; Paper Money	Publications &amp; Supplies	Publications	US		1073
Coins &amp; Paper Money	Publications &amp; Supplies	Publications	World		312
Coins &amp; Paper Money	Publications &amp; Supplies	Software			29
Coins &amp; Paper Money	Publications &amp; Supplies	Other			1538
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Autographs			20
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Communications &amp; Technology			95
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Consumer Goods			89
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Entertainment &amp; Sports			51
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Financial Institutions			155
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Government &amp; War Bonds			128
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Industrial			176
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Mining			459
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Oil &amp; Gas			181
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Power &amp; Utilities			44
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Transportation	Automobiles		97
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Transportation	Aviation		70
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Transportation	Railroads		900
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Transportation	Shipping		42
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Transportation	Other		28
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	World	Americas		71
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	World	Asia		78
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	World	Europe		189
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	World	Other		441
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Mixed Lots			69
Coins &amp; Paper Money	Stocks &amp; Bonds, Scripophily	Other			995
Coins &amp; Paper Money	Other				370
Collectibles	Advertising	Agriculture	Allis Chalmers		530
Collectibles	Advertising	Agriculture	Case		347
Collectibles	Advertising	Agriculture	Caterpillar		336
Collectibles	Advertising	Agriculture	Ford		341
Collectibles	Advertising	Agriculture	International Harvester		1040
Collectibles	Advertising	Agriculture	John Deere	Advertising-Print	214
Collectibles	Advertising	Agriculture	John Deere	Apparel	53
Collectibles	Advertising	Agriculture	John Deere	Banks	19
Collectibles	Advertising	Agriculture	John Deere	Belts &amp; Belt Buckles	42
Collectibles	Advertising	Agriculture	John Deere	Brochures &amp; Catalogs	424
Collectibles	Advertising	Agriculture	John Deere	Coasters	7
Collectibles	Advertising	Agriculture	John Deere	Cups, Mugs &amp; Steins	52
Collectibles	Advertising	Agriculture	John Deere	Diecast &amp; Toys	89
Collectibles	Advertising	Agriculture	John Deere	Hats &amp; Caps	85
Collectibles	Advertising	Agriculture	John Deere	License Plates	33
Collectibles	Advertising	Agriculture	John Deere	Lighting &amp; Lamps	36
Collectibles	Advertising	Agriculture	John Deere	Lunch Boxes	24
Collectibles	Advertising	Agriculture	John Deere	Manuals	232
Collectibles	Advertising	Agriculture	John Deere	Ornaments	65
Collectibles	Advertising	Agriculture	John Deere	Pocket Knives	15
Collectibles	Advertising	Agriculture	John Deere	Posters, Prints &amp; Paintings	15
Collectibles	Advertising	Agriculture	John Deere	Signs	575
Collectibles	Advertising	Agriculture	John Deere	Tableware	64
Collectibles	Advertising	Agriculture	John Deere	Other	1181
Collectibles	Advertising	Agriculture	Massey Ferguson		341
Collectibles	Advertising	Agriculture	Minneapolis-Moline		122
Collectibles	Advertising	Agriculture	Oliver		208
Collectibles	Advertising	Agriculture	Seed &amp; Feed Companies		809
Collectibles	Advertising	Agriculture	Other		2049
Collectibles	Advertising	Automobiles	American	Buick	1020
Collectibles	Advertising	Automobiles	American	Cadillac	1177
Collectibles	Advertising	Automobiles	American	Chevrolet	4274
Collectibles	Advertising	Automobiles	American	Chrysler	917
Collectibles	Advertising	Automobiles	American	DeSoto	224
Collectibles	Advertising	Automobiles	American	Dodge	1163
Collectibles	Advertising	Automobiles	American	Ford	3568
Collectibles	Advertising	Automobiles	American	Hudson	191
Collectibles	Advertising	Automobiles	American	Jeep &amp; Willys	611
Collectibles	Advertising	Automobiles	American	Kaiser-Frazer	112
Collectibles	Advertising	Automobiles	American	Lincoln	644
Collectibles	Advertising	Automobiles	American	Mercury	612
Collectibles	Advertising	Automobiles	American	Nash	228
Collectibles	Advertising	Automobiles	American	Oldsmobile	1042
Collectibles	Advertising	Automobiles	American	Packard	412
Collectibles	Advertising	Automobiles	American	Plymouth	830
Collectibles	Advertising	Automobiles	American	Pontiac	1145
Collectibles	Advertising	Automobiles	American	Rambler	256
Collectibles	Advertising	Automobiles	American	Studebaker	542
Collectibles	Advertising	Automobiles	American	Other	2065
Collectibles	Advertising	Automobiles	Asian	Acura	29
Collectibles	Advertising	Automobiles	Asian	Datsun &amp; Nissan	344
Collectibles	Advertising	Automobiles	Asian	Honda	136
Collectibles	Advertising	Automobiles	Asian	Hyundai	74
Collectibles	Advertising	Automobiles	Asian	Infiniti	22
Collectibles	Advertising	Automobiles	Asian	Isuzu	14
Collectibles	Advertising	Automobiles	Asian	Mazda	103
Collectibles	Advertising	Automobiles	Asian	Mitsubishi	35
Collectibles	Advertising	Automobiles	Asian	Subaru	41
Collectibles	Advertising	Automobiles	Asian	Toyota	402
Collectibles	Advertising	Automobiles	Asian	Other	233
Collectibles	Advertising	Automobiles	British	Austin	290
Collectibles	Advertising	Automobiles	British	Jaguar	403
Collectibles	Advertising	Automobiles	British	Land Rover	66
Collectibles	Advertising	Automobiles	British	MG	319
Collectibles	Advertising	Automobiles	British	Rolls-Royce &amp; Bentley	282
Collectibles	Advertising	Automobiles	British	Sunbeam	40
Collectibles	Advertising	Automobiles	British	Triumph	268
Collectibles	Advertising	Automobiles	British	Other	649
Collectibles	Advertising	Automobiles	European	Alfa Romeo	174
Collectibles	Advertising	Automobiles	European	Audi	123
Collectibles	Advertising	Automobiles	European	BMW	712
Collectibles	Advertising	Automobiles	European	Citroen	72
Collectibles	Advertising	Automobiles	European	Daimler &amp; Mercedes	629
Collectibles	Advertising	Automobiles	European	Ferrari	108
Collectibles	Advertising	Automobiles	European	Fiat	217
Collectibles	Advertising	Automobiles	European	Lamborghini	44
Collectibles	Advertising	Automobiles	European	Lancia	19
Collectibles	Advertising	Automobiles	European	Maserati	48
Collectibles	Advertising	Automobiles	European	Opel	68
Collectibles	Advertising	Automobiles	European	Peugeot	85
Collectibles	Advertising	Automobiles	European	Porsche	1833
Collectibles	Advertising	Automobiles	European	Renault	237
Collectibles	Advertising	Automobiles	European	Saab	156
Collectibles	Advertising	Automobiles	European	Volkswagen	1374
Collectibles	Advertising	Automobiles	European	Volvo	281
Collectibles	Advertising	Automobiles	European	Other	341
Collectibles	Advertising	Automobiles	Other		594
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Accessories	Pre-1920	49
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Accessories	1920-1949	193
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Accessories	1950-1979	140
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Accessories	1980-Now	84
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Clothing	Pre-1920	209
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Clothing	1920-1949	776
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Clothing	1950-1979	862
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Clothing	1980-Now	383
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Shoes	Pre-1920	107
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Shoes	1920-1949	319
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Shoes	1950-1979	340
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Shoes	1980-Now	102
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Reproductions		16
Collectibles	Advertising	Clothing, Shoes &amp; Accessories	Other		929
Collectibles	Advertising	Communication &amp; Utilities	Phonographs		142
Collectibles	Advertising	Communication &amp; Utilities	Radio		654
Collectibles	Advertising	Communication &amp; Utilities	Telegraph &amp; Telegram		87
Collectibles	Advertising	Communication &amp; Utilities	Telephone		1062
Collectibles	Advertising	Communication &amp; Utilities	Utilities		344
Collectibles	Advertising	Communication &amp; Utilities	Other		190
Collectibles	Advertising	Computers &amp; High Tech			854
Collectibles	Advertising	eBay-ana			198
Collectibles	Advertising	Food &amp; Beverage	Bakery &amp; Baking	Baking Powder	151
Collectibles	Advertising	Food &amp; Beverage	Bakery &amp; Baking	Bread	197
Collectibles	Advertising	Food &amp; Beverage	Bakery &amp; Baking	Cakes &amp; Doughnuts	139
Collectibles	Advertising	Food &amp; Beverage	Bakery &amp; Baking	Cocoa &amp; Baking Chocolate	85
Collectibles	Advertising	Food &amp; Beverage	Bakery &amp; Baking	Cookies, Crackers &amp; Pretzels	314
Collectibles	Advertising	Food &amp; Beverage	Bakery &amp; Baking	Flour	164
Collectibles	Advertising	Food &amp; Beverage	Bakery &amp; Baking	Merchandise &amp; Memorabilia	294
Collectibles	Advertising	Food &amp; Beverage	Bakery &amp; Baking	Other	202
Collectibles	Advertising	Food &amp; Beverage	Candy &amp; Nuts	Brach’s	22
Collectibles	Advertising	Food &amp; Beverage	Candy &amp; Nuts	Chewing Gum	269
Collectibles	Advertising	Food &amp; Beverage	Candy &amp; Nuts	Cracker Jack	339
Collectibles	Advertising	Food &amp; Beverage	Candy &amp; Nuts	Ferrero &amp; Kinder	140
Collectibles	Advertising	Food &amp; Beverage	Candy &amp; Nuts	Hershey &amp; Reese’s	364
Collectibles	Advertising	Food &amp; Beverage	Candy &amp; Nuts	Life Savers	79
Collectibles	Advertising	Food &amp; Beverage	Candy &amp; Nuts	M&amp;M's	1591
Collectibles	Advertising	Food &amp; Beverage	Candy &amp; Nuts	Planters Nuts	359
Collectibles	Advertising	Food &amp; Beverage	Candy &amp; Nuts	Merchandise &amp; Memorabilia	393
Collectibles	Advertising	Food &amp; Beverage	Candy &amp; Nuts	Other	1181
Collectibles	Advertising	Food &amp; Beverage	Cereal	Cream of Wheat	63
Collectibles	Advertising	Food &amp; Beverage	Cereal	General Mills	218
Collectibles	Advertising	Food &amp; Beverage	Cereal	Kellogg	743
Collectibles	Advertising	Food &amp; Beverage	Cereal	Nabisco	72
Collectibles	Advertising	Food &amp; Beverage	Cereal	Post	166
Collectibles	Advertising	Food &amp; Beverage	Cereal	Quaker	101
Collectibles	Advertising	Food &amp; Beverage	Cereal	Merchandise &amp; Memorabilia	77
Collectibles	Advertising	Food &amp; Beverage	Cereal	Other	388
Collectibles	Advertising	Food &amp; Beverage	Coffee &amp; Tea	Folger’s	16
Collectibles	Advertising	Food &amp; Beverage	Coffee &amp; Tea	Lipton	37
Collectibles	Advertising	Food &amp; Beverage	Coffee &amp; Tea	Maxwell House	153
Collectibles	Advertising	Food &amp; Beverage	Coffee &amp; Tea	Nescafe	47
Collectibles	Advertising	Food &amp; Beverage	Coffee &amp; Tea	Starbucks	4117
Collectibles	Advertising	Food &amp; Beverage	Coffee &amp; Tea	Tim Horton’s	81
Collectibles	Advertising	Food &amp; Beverage	Coffee &amp; Tea	Merchandise &amp; Memorabilia	352
Collectibles	Advertising	Food &amp; Beverage	Coffee &amp; Tea	Other	971
Collectibles	Advertising	Food &amp; Beverage	Dairy	Advertising-Print	522
Collectibles	Advertising	Food &amp; Beverage	Dairy	Bottle Caps	611
Collectibles	Advertising	Food &amp; Beverage	Dairy	Bottles &amp; Containers	541
Collectibles	Advertising	Food &amp; Beverage	Dairy	Pins &amp; Buttons	21
Collectibles	Advertising	Food &amp; Beverage	Dairy	Posters &amp; Prints	23
Collectibles	Advertising	Food &amp; Beverage	Dairy	Signs &amp; Plaques	203
Collectibles	Advertising	Food &amp; Beverage	Dairy	Other	535
Collectibles	Advertising	Food &amp; Beverage	Distillery	Absolut	482
Collectibles	Advertising	Food &amp; Beverage	Distillery	Bacardi	157
Collectibles	Advertising	Food &amp; Beverage	Distillery	Baileys	90
Collectibles	Advertising	Food &amp; Beverage	Distillery	Beefeater	25
Collectibles	Advertising	Food &amp; Beverage	Distillery	Canadian Club	127
Collectibles	Advertising	Food &amp; Beverage	Distillery	Canadian Mist	6
Collectibles	Advertising	Food &amp; Beverage	Distillery	Captain Morgan	167
Collectibles	Advertising	Food &amp; Beverage	Distillery	Crown Royal	212
Collectibles	Advertising	Food &amp; Beverage	Distillery	Dewar’s	108
Collectibles	Advertising	Food &amp; Beverage	Distillery	Drambuie	10
Collectibles	Advertising	Food &amp; Beverage	Distillery	Ezra Brooks	55
Collectibles	Advertising	Food &amp; Beverage	Distillery	Fleischmann	6
Collectibles	Advertising	Food &amp; Beverage	Distillery	Gilbey’s	13
Collectibles	Advertising	Food &amp; Beverage	Distillery	Haig &amp; Haig	27
Collectibles	Advertising	Food &amp; Beverage	Distillery	Irish	102
Collectibles	Advertising	Food &amp; Beverage	Distillery	Jack Daniel’s	1203
Collectibles	Advertising	Food &amp; Beverage	Distillery	Jagermeister	290
Collectibles	Advertising	Food &amp; Beverage	Distillery	Jim Beam	1127
Collectibles	Advertising	Food &amp; Beverage	Distillery	Johnnie Walker	218
Collectibles	Advertising	Food &amp; Beverage	Distillery	Jose Cuervo	56
Collectibles	Advertising	Food &amp; Beverage	Distillery	Old Crow	104
Collectibles	Advertising	Food &amp; Beverage	Distillery	Old Forester	19
Collectibles	Advertising	Food &amp; Beverage	Distillery	Paul Jones	7
Collectibles	Advertising	Food &amp; Beverage	Distillery	Scotch	653
Collectibles	Advertising	Food &amp; Beverage	Distillery	Seagram’s	258
Collectibles	Advertising	Food &amp; Beverage	Distillery	Smirnoff	224
Collectibles	Advertising	Food &amp; Beverage	Distillery	Southern Comfort	51
Collectibles	Advertising	Food &amp; Beverage	Distillery	Tanqueray	27
Collectibles	Advertising	Food &amp; Beverage	Distillery	Wild Turkey	95
Collectibles	Advertising	Food &amp; Beverage	Distillery	Merchandise &amp; Memorabilia	3642
Collectibles	Advertising	Food &amp; Beverage	Distillery	Other	1151
Collectibles	Advertising	Food &amp; Beverage	Energy Drinks		301
Collectibles	Advertising	Food &amp; Beverage	Fruit &amp; Raisins		698
Collectibles	Advertising	Food &amp; Beverage	Gelatin &amp; Jell-O		193
Collectibles	Advertising	Food &amp; Beverage	Jam, Jelly &amp; Peanut Butter		324
Collectibles	Advertising	Food &amp; Beverage	Pancakes &amp; Syrup		240
Collectibles	Advertising	Food &amp; Beverage	Pickles &amp; Condiments		245
Collectibles	Advertising	Food &amp; Beverage	Soup		839
Collectibles	Advertising	Food &amp; Beverage	Spices &amp; Extracts		476
Collectibles	Advertising	Food &amp; Beverage	Wine	Advertising-Print	231
Collectibles	Advertising	Food &amp; Beverage	Wine	Labels	89
Collectibles	Advertising	Food &amp; Beverage	Wine	Signs	32
Collectibles	Advertising	Food &amp; Beverage	Wine	Other	60
Collectibles	Advertising	Food &amp; Beverage	Other		2831
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Amoco	139
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Atlantic	58
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	BP	49
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Castrol	20
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Chevron &amp; Standard Oil	472
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Citgo	40
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Conoco	88
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Eagle	9
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Enron	5
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Esso	294
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Exxon	58
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Gulf	392
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Hess	1202
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Humble	42
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Mobil	513
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Pennzoil	85
Collectibles	Advertising	Gas &amp; Oil	Gas &amp; Oil Companies	Phillips 66	216
